3.7828  1.2693  -42.46464866
3.7828  1.2852  -48.22222449
3.7828  1.3011  -53.97980032
3.7828  1.3169  -59.73737615
3.7828  1.3328  -62.94949553
3.7828  1.3487  -65.16161688
3.7828  1.3645  -68.04040445
3.7828  1.3804  -70.91919202
3.7828  1.3963  -73.79797959
3.7828  1.4121  -75.67474740
3.7828  1.4280  -76.25454535
3.7828  1.4439  -77.13737365
3.7828  1.4597  -78.02020194
3.7828  1.4756  -78.90303024
3.7828  1.4915  -79.60000000
3.7828  1.5073  -79.60000000
3.7828  1.5232  -79.60000000
3.7828  1.5391  -79.60000000
3.7828  1.5549  -79.60000000
3.7828  1.5708  -79.60000000
3.8535  0.0000  -79.60000000
3.8535  0.0159  -79.16161614
3.8535  0.0317  -78.66262624
3.8535  0.0476  -78.16363633
3.8535  0.0635  -77.66464643
3.8535  0.0793  -77.16565652
3.8535  0.0952  -75.71717157
3.8535  0.1111  -73.98989882
3.8535  0.1269  -72.26262607
3.8535  0.1428  -70.53535332
3.8535  0.1587  -68.80808057
3.8535  0.1745  -63.15151396
3.8535  0.1904  -54.70706941
3.8535  0.2063  -46.26262486
3.8535  0.2221  -37.81818031
3.8535  0.2380  -29.37373575
3.8535  0.2539  -22.55355477
3.8535  0.2697  -18.68715068
3.8535  0.2856  -14.82074659
3.8535  0.3015  -10.95434250
3.8535  0.3173  -7.08793841
3.8535  0.3332  -3.77280798
3.8535  0.3491  -3.38234333
3.8535  0.3649  -2.99102009
3.8535  0.3808  -2.59969685
3.8535  0.3967  -2.20837362
3.8535  0.4125  -1.81705038
3.8535  0.4284  -1.71168685
3.8535  0.4443  -1.61994949
3.8535  0.4601  -1.52821212
3.8535  0.4760  -1.43647476
3.8535  0.4919  -1.34473740
3.8535  0.5077  -1.29487880
3.8535  0.5236  -1.25898991
3.8535  0.5395  -1.22310102
3.8535  0.5553  -1.18721213
3.8535  0.5712  -1.15132324
3.8535  0.5871  -1.12953536
3.8535  0.6029  -1.12281819
3.8535  0.6188  -1.11610101
3.8535  0.6347  -1.10938384
3.8535  0.6505  -1.10266667
3.8535  0.6664  -1.09954546
3.8535  0.6823  -1.11585859
3.8535  0.6981  -1.13217172
3.8535  0.7140  -1.14848485
3.8535  0.7299  -1.16479798
3.8535  0.7457  -1.18096970
3.8535  0.7616  -1.21448485
3.8535  0.7775  -1.25018182
3.8535  0.7933  -1.28587879
3.8535  0.8092  -1.32157576
3.8535  0.8251  -1.35727273
3.8535  0.8409  -1.40906061
3.8535  0.8568  -1.46797981
3.8535  0.8727  -1.52689900
3.8535  0.8885  -1.58581819
3.8535  0.9044  -1.64473738
3.8535  0.9203  -1.72624244
3.8535  0.9361  -1.82584850
3.8535  0.9520  -1.92545456
3.8535  0.9679  -2.02506063
3.8535  0.9837  -2.12466669
3.8535  0.9996  -2.33303033
3.8535  1.0155  -2.51842427
3.8535  1.0313  -2.70381821
3.8535  1.0472  -2.88921215
3.8535  1.0631  -3.07460610
3.8535  1.0789  -3.60129301
3.8535  1.0948  -4.14288898
3.8535  1.1107  -4.68448494
3.8535  1.1265  -5.22608091
3.8535  1.1424  -5.76767688
3.8535  1.1583  -6.60451694
3.8535  1.1741  -11.45454679
3.8535  1.1900  -16.06060745
3.8535  1.2059  -20.66666812
3.8535  1.2217  -25.27272878
3.8535  1.2376  -29.87878945
3.8535  1.2535  -35.17171928
3.8535  1.2693  -40.92929511
3.8535  1.2852  -46.68687094
3.8535  1.3011  -52.44444677
3.8535  1.3169  -58.20202260
3.8535  1.3328  -61.89899093
3.8535  1.3487  -64.77777850
3.8535  1.3645  -67.65656606
3.8535  1.3804  -70.53535363
3.8535  1.3963  -73.41414120
3.8535  1.4121  -75.37171706
3.8535  1.4280  -76.25454535
3.8535  1.4439  -77.13737365
3.8535  1.4597  -78.02020194
3.8535  1.4756  -78.90303024
3.8535  1.4915  -79.60000000
3.8535  1.5073  -79.60000000
3.8535  1.5232  -79.60000000
3.8535  1.5391  -79.60000000
3.8535  1.5549  -79.60000000
3.8535  1.5708  -79.60000000
3.9242  0.0000  -79.60000000
3.9242  0.0159  -79.10101009
3.9242  0.0317  -78.60202019
3.9242  0.0476  -78.10303028
3.9242  0.0635  -77.60404038
3.9242  0.0793  -77.04949491
3.9242  0.0952  -75.56060593
3.9242  0.1111  -73.83333318
3.9242  0.1269  -72.10606043
3.9242  0.1428  -70.37878768
3.9242  0.1587  -68.47474718
3.9242  0.1745  -62.65656446
3.9242  0.1904  -54.21211991
3.9242  0.2063  -45.76767536
3.9242  0.2221  -37.32323081
3.9242  0.2380  -28.87878625
3.9242  0.2539  -22.12098910
3.9242  0.2697  -18.25458501
3.9242  0.2856  -14.38818092
3.9242  0.3015  -10.52177683
3.9242  0.3173  -6.65537274
3.9242  0.3332  -3.84478778
3.9242  0.3491  -3.45346454
3.9242  0.3649  -3.06214130
3.9242  0.3808  -2.67081806
3.9242  0.3967  -2.27949483
3.9242  0.4125  -1.94756556
3.9242  0.4284  -1.84430301
3.9242  0.4443  -1.75256565
3.9242  0.4601  -1.66082828
3.9242  0.4760  -1.56909092
3.9242  0.4919  -1.47846467
3.9242  0.5077  -1.42843435
3.9242  0.5236  -1.39254547
3.9242  0.5395  -1.35665658
3.9242  0.5553  -1.32076769
3.9242  0.5712  -1.28639395
3.9242  0.5871  -1.26813132
3.9242  0.6029  -1.26141415
3.9242  0.6188  -1.25469697
3.9242  0.6347  -1.24797980
3.9242  0.6505  -1.24340404
3.9242  0.6664  -1.25787879
3.9242  0.6823  -1.27419192
3.9242  0.6981  -1.29050505
3.9242  0.7140  -1.30681818
3.9242  0.7299  -1.32313132
3.9242  0.7457  -1.35981818
3.9242  0.7616  -1.39551516
3.9242  0.7775  -1.43121213
3.9242  0.7933  -1.46690910
3.9242  0.8092  -1.50260607
3.9242  0.8251  -1.54907071
3.9242  0.8409  -1.60720203
3.9242  0.8568  -1.66612122
3.9242  0.8727  -1.72504041
3.9242  0.8885  -1.78395961
3.9242  0.9044  -1.85369698
3.9242  0.9203  -1.94766668
3.9242  0.9361  -2.04727274
3.9242  0.9520  -2.14687881
3.9242  0.9679  -2.24648487
3.9242  0.9837  -2.35442427
3.9242  0.9996  -2.51133337
3.9242  1.0155  -2.69672731
3.9242  1.0313  -2.88212125
3.9242  1.0472  -3.06751520
3.9242  1.0631  -3.25464652
3.9242  1.0789  -3.55810114
3.9242  1.0948  -4.09969711
